index,sentence_id,audio,syllabary,phonetic,english,source,speaker,notes
1745,7e8e3cd04d37,Sentence_for_entry_1741.wav,ᏂᎪᎯᎸ ᎤᏓᏅᎦᎸᏓ ᎨᏐ *ᎤᏍᏘᎬᎢ.*,nigo:hí:lv̋: u:danv:galv̋:da gè:só: *u:stihgv̋:’i*,*Her hair* is always clean.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1746,be044e4d5bec,Sentence_for_entry_1742.wav,Ꮎ ᏪᏌ *ᏚᏑᎦᏢ* ᏗᎪᏍᏓᏱ.,ná wě:sa *dú:suhgahlv̋:* digő:sdà:yi,The cat’s *claws* are sharp.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1747,385fb6d904bf,Sentence_for_entry_1743.wav,ᏝᏍ ᏳᏅᏖ ᎦᏁᎦᏔᎲᏓ *ᎤᏑᎸᎢ?*,hlás yu:nhté: ganektahyv̋:da *ú:su:lv̋:’i*,Didn’t he know that *he was wearing* his pants inside out?,Cherokee Dictionary 1975 Durbin Feeling,Dennis Sixkiller,Cherokee National Treasure.
1748,4071d0e2ba1a,Sentence_for_entry_1744.wav,ᎭᏢᏍᎩᏂ ᏚᏩᏍᎪ *ᏧᏑᎶ.*,hadlv:sgini dù:hwasgó: *ju:su:ló*,I wonder where he buys *his pants.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1749,ecf9484b7655,Sentence_for_entry_1745.wav,*ᎤᏒᏕᎾ* ᎤᏤᎵ ᎦᏅᎦᎵᎭ.,*u:sv:de̋:na* u:je:li̋ ganv:gali:ha,He’s cleaning his *shotgun.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1750,5497b013cefc,Sentence_for_entry_1746.wav,ᎠᎹ ᏧᏪᏓᏍᏗ *ᏧᏒᏙᏂ* ᏚᏁᏍᏓᎳᏛ ᎤᏒ ᏥᎨᏒᎢ.,ama juwedà:sdi̋: *ju:sv:dő:ni* dù:ně:sdálá’dv́ usv̋: jigè:sv̋:’i,The water *pipes* froze last night.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1751,c5fadc40e971,Sentence_for_entry_1747.wav,ᎯᎳ ᎢᏴ ᏓᏣᏒᏟ?,hilá: iyv̋: *datsv́:hli*,When *are you going to bed?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1752,31c542023321,Sentence_for_entry_1748.wav,ᎣᎩᎾᎵᎢ *ᎤᏒ* ᏚᎸᏫᏍᏓᏁᎰᎢ.,o:gina:li̋:’i *usv̋:* dù:lv̌:hwísdà:ne:hó:’i,My friend works during *nights.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1753,9157436e3c36,Sentence_for_entry_1749.wav,ᎠᎹ *ᎠᎩᏔᏕᎩᎠ.*,ama *à:ktade:gí:’a*,*I am thirsty* for water.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1754,daca50ee2848,Sentence_for_entry_1750.wav,ᎪᎱᏍᏗ ᎠᎪᏎᎸᏁᎳ‚ *ᎤᏔᏝᏬᏒᎢ.*,go:hű:sdi à:gò:sě:lv̂:ne̋:la *ù:tahlawo:sv̌:’i*,When he was called names‚ *he became enraged.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1755,5feb46fc3f50,Sentence_for_entry_1751.wav,*ᎤᏔᏂ* ᎯᎠ ᎠᎿᏬ.,*ű:tana* gahljo:dé à:hné:sge:ha,He is building a *big* house.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1756,28726a81913b,Sentence_for_entry_1752.wav,*ᎤᏔᏂ* ᎯᎠ ᎠᎿᏬ.,*u:taní* hi’a ahnawó,This shirt is *too big.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1757,d357b528e953,Sentence_for_entry_1753.wav,*ᎤᏔᏃᎸᏓ* ᏚᎴᏴᏔᏅᎢ.,*u:tanǒ:lv̋:da* dù:lê:yhtanv́:’i,He got burned by *steam.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1758,e90352637fde,Sentence_for_entry_1754.wav,ᏒᎯ *ᎤᏘᏴᏅ* ᎠᏂᎩᎠ.,sv:hi̋ *ù:ti:yv́:hnv̋:* à:ni:gí’a,They’re eating *leftovers* from yesterday.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1759,1af27ca10267,Sentence_for_entry_1755.wav,*ᎤᏥᏆᎸᏛ* ᎤᎵᏍᏆᎵᏎᎸ ᏡᎬ ᏙᏧᎵᏔᏗᎾ.,*ù:tsgwalv:tv̋* ù:lsgwâ:lse:lv́ lhgv̋ do:jú:lhtadi̋:na,He broke *his ankle* when he jumped from a tree.,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1760,9a558779adbd,Sentence_for_entry_1756.wav,Ꮭ ᏯᎩᎸᏉᏓ *ᎤᏥᏈᏗ* ᎦᏟᏓ.,hla yagílv:kwda *ű:tsgwida* ga̋:hlida,I don’t like a *crooked* arrow.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1761,60261be9b9ca,Sentence_for_entry_1757.wav,*ᎤᏥᏈᏍᏗ* ᎤᎦᎿᏅ ᏒᎯ ᏥᎨᏒᎢ.,*u:tsgwi̋:sdi* ù:ga:hnanv́ sv:hí jigè:sv̋:’i,It rained *a lot* yesterday.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1762,6cb161585ce9,Sentence_for_entry_1758.wav,*ᎤᏚᎩ* ᎠᏋᎭ ᏥᏯᏛᎪᏗᎢ.,*utù:gi* à:gwv:ha jiyà:tv:gǒ:di̋:’i,I *hope* to hear from her.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1763,826b182c7203,Sentence_for_entry_1759.wav,ᎠᏴᏓᏆᎶᏍᎬ *ᎠᏆᏛᏓᏍᏙᏗ* ᎠᎩᎸᏉᏗ.,à:hyv:dagwalô:sgv̋: *agwahtv:dà:sdohdi̋:* agilv:kwdi,I like *to listen* to thunder.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1764,031cbc0a1b28,Sentence_for_entry_1760.wav,ᎦᎪ Ꮎ *ᎤᏛᎯᏍᏗ?*,gá:go ná *u:tvhisdi*,Who is the *old chap?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1765,cebb8474171b,Sentence_for_entry_1761.wav,ᎠᏍᎦᏯ ᏳᏛᏐᎿ *ᎤᏛᏐᏅ* ᎠᏃᏎᎰᎢ.,asgaya yű:tvsohna *u:tvsohnv̋:* à:nò:sě:hő:’i,When a man becomes fully grown‚ they call him an *old man.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1766,ce2e1da698ed,Sentence_for_entry_1762.wav,*ᏚᏩᎢᏢ* ᎤᏗ ᏗᏜ ᎤᏗᏍᎦᏝ ᎩᎶᎢ.,*dù:wá:yahlv̋:* u:di dí:dla ù:di:sgahla kilő:’i,Someone is hiding behind the *bushes.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1767,b20ef9ff20bc,Sentence_for_entry_1763.wav,ᎦᏙ ᎤᏍᏗ ᎲᏗᏍᎪ ᏅᏅᏕᏍᎬ ᎠᏣᏗ *ᎤᏩᏥᏍᎦᏢᎢ?*,gado u:sdi hvhdi:sgô: hnv́:nhde:sgv̋: ajadi *uwa:ji:sgahlv̋:’i*,What do you use to take fish *scales* off?,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1768,13adcbb434e9,Sentence_for_entry_1764.wav,*ᏫᏨᎨᏩᏊ.*,*wijv:kê:wawú*,Just *forget about it.*,Cherokee Dictionary 1975 Durbin Feeling,Dennis Sixkiller,Cherokee National Treasure.
1769,e90a6c7a848f,Sentence_for_entry_1765.wav,ᏥᏈᏍᏗ ᏳᎵᏍᏓᏴᎿ‚ *ᎤᏩᎫᎴᎪᎢ.*,tsgwì:sdi yú:lsdà:yv̋:hna *uwa:ku:lê:gó:’i*,Whenever he eats a lot‚ *he belches.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1770,be09cd938393,Sentence_for_entry_1766.wav,ᎧᎾᏬᎬ ᎢᏳᏍᏗ *ᎤᏩᎾᏫᎠ.*,kanawô:gv̋: iyű:sdi *ù:wá:na:wí’a*,*She’s shivering* because she’s cold.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1771,67a0eea67754,Sentence_for_entry_1767.wav,ᎠᏂᏩᏒᎩᏍ *ᎤᏅᏂᏒ* ᏕᏣᎭ?,ani:wsv̂:gís *u:nv:nsv̋* de:jáha,Do you have any *ripe* cantaloupes?,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1772,7684b003cb76,Sentence_for_entry_1768.wav,*ᎤᏩᏂ* ᎪᏢᏔᏅ ᎠᎿᏬ ᎤᏄᏩ.,*u:wá’ni* go:hlvhtanv̋: ahnawó ù:hnúwa,She’s wearing a sweater made from *wool.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1773,9eb2487a08e6,Sentence_for_entry_1769.wav,*ᏚᏩᏂᎦᏢ* ᎤᏂᎸᏉᏗ ᎤᎾᎩᎸᏗ ᏩᎱᎯ.,*dù:wá:nigahlv̋* uni:lv:kwdi u:nkilv̀:di̋ wa:húhi,Owls like to sit on *limbs.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1774,6f1393ab9292,Sentence_for_entry_1770.wav,ᎦᏙ ᏂᎦ *ᏨᏅᎦ?*,gado: niga̋: *jv:nv́:ga*,Why *are you in* such *a hurry?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1775,ff8703609b7c,Sentence_for_entry_1771_01.wav,*ᎤᏩᏌ* ᎤᎷᏨᎢ,*uwa̋:sa* ù:lúhjv̌:’i,He came *by himself.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1776,9cdc578c5a26,Sentence_for_entry_1771_02.wav,*ᎤᏩᏌ* ᎤᏅᏔ ᏄᎵᏍᏔᏂᏙᎸᎢ.,*uwa̋:sa* ù:nhta nù:lstanǐ:dô:lv̋:’i,*Only* he knows what happened.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1777,5b795f0191cf,Sentence_for_entry_1773.wav,*ᏧᏩᏒᎯ* ᏂᏚᎵᏍᏔᏅ ᏧᏬᏰᏂ ᏚᏴᏜᏕᎳ.,*juwà:sv̋:hi* nidù:lstanv́: juwò:ye̋:ni duhyv:dláde̋:la,His hands became *numb* when they became cold.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1778,d7e01ab162d2,Sentence_for_entry_1774.wav,ᎪᎱᏍᏗ ᎤᏴᏍᏗ *ᎤᏩᏩᏒᎦ* ᎠᏗᎭ.,go:hű:sdi ű:hyvsdi *ù:wa:wsv̂:ga* à:dǐ:ha,He says *he smells* something strong.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1779,46e36bc2fb78,Sentence_for_entry_1775.wav,ᎦᎶᏇ ᎤᏒᏕᎾ *ᎠᏋᏯ.*,galò:gwé u:sv:de̋:na *à:gwv:ya*,*I have* a shotgun.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1780,282c4e841f30,Sentence_for_entry_1776.wav,ᏱᏚᏏᏛᏂᎳ‚ ᎤᏬᏰᏂ *ᎤᏪᎯᏍᏓᏁᎰᎢ.*,yidu:síhtv̋:nì:la uwò:ye̋:ni *ù:we:hisdâ:ne:hó:’i*,When he applauds‚ his hand *hurts.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1781,eb7a089d0f54,Sentence_for_entry_1777.wav,ᎤᎵᏨᏓᏩᏓ *ᎤᏁᏡᏅ* ᏩᏯ ᎤᏒ ᏥᎨᏒᎢ.,u:lhjv̋:dawada *ù:ne:hluhnv́* wahya usv̋: jigè:sv̋:’i,Wolves *howled* all night last night.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1782,b268edc26470,Sentence_for_entry_1778.wav,ᎦᏙ ᎠᏛᏁᎲ *ᎤᏪᎿᎢ* ᏄᎵᏍᏔᏁᎢ?,gadò: à:dv́:ne:hv̋: *uwe̋:hna’i* nù:lstané:’i,How did he become *wealthy?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1783,699065b4a396,Sentence_for_entry_1779.wav,ᎯᎳ ᏧᎬᏩᎶᏗ ᏌᏊ ᎢᏔᎵᏚ *ᏧᏪᏥ?*,hilá: ju:gv̋:walhdi sà:gwű i:taladú *juwě:ji*,How much are a dozen *eggs?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1784,3e8b32c1b428,Sentence_for_entry_1780.wav,*ᏧᏪᏥ ᎠᏂᏧᏣ* ᏓᏩᏛᎮᎦ.,*juwě:ji ani:chű:ja* dà:hwahtv:hé:ga,He’s going to go visit *his sons.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1785,2b2138ad30b3,Sentence_for_entry_1781.wav,*ᎤᏪᏥ* ᎠᏧᏣ ᎠᏲᎭ.,*uwě:ji* achű:ja à:hyoha,He’s looking for *his son.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1786,a00e01cb73b2,Sentence_for_entry_1782.wav,Ꮎ ᎤᏓᏥ *ᎤᏪᏥᏅ* ᎠᎨᏯ ᎤᏂᏠᏱ ᏗᎨᎦᎦᏅᏗᎢ.,ná u:da:jí *uwě:jihnv́* agě:hya u:ni:tlő:yi dige:gaga:nhdi̋:’i,The mother and *her daughter* look alike.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1787,62c07e1a91cd,Sentence_for_entry_1783.wav,*ᎤᏪᏥ ᎠᎨᏳᏣ* ᏓᏍᏆᏗᎠ ᎪᎯ ᎪᎩ.,*uwě:ji age:hyű:ja* dà:sgwadí’a kò:hi go:gi,*His daughter* is graduating this summer.,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1788,3d03c033cd57,Sentence_for_entry_1784.wav,ᎦᎪ ᎤᏯᏅᎮ *ᎤᏪᏥ ᎠᏍᎦᏯ?*,gá:go: ù:hyanv:hé *uwě:ji asgaya*,Who did *his son* marry?,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1789,45ba9281204a,Sentence_for_entry_1785.wav,ᎩᏟ ᎤᎿᎸᎯ *ᎤᏪᎧᎭ .*,gi:hli u:hna:lv̋:hi *ù:we:kaha*,*He had* a mean dog.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1790,ba4c97ab499d,Sentence_for_entry_1786.wav,*ᎤᏪᎳ* ᎬᏂᏍᏗᎭ.,*uwe:la* gv:hnisdiha,She’s cooking *liver.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1791,05380b89a171,Sentence_for_entry_1786.wav,ᎤᏪᎳ ᎬᏂᏍᏗᎭ.,uwe:la gv:hnisdiha,She’s cooking liver.,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1792,94d07c38edc5,Sentence_for_entry_1787.wav,ᏞᏍᏗ *ᏱᏤᎵᎯᏍᎨᏍᏗ.*,hlè:sdi *yijě:líhì:sgé:sdi*,Don’t *worry.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1793,3685f2a1a63c,Sentence_for_entry_1788.wav,*ᎤᏪᎵᎯᏍᏗ* ᎤᏓᏅᏓᏛᎢ ᎤᏛᎦᎾ ᎤᏙᏓ ᎤᏢᎬᎢ.,*uwe:lihi̋:sdi* ù:da:nhdá’dv̌:’i ù:tv̋:gà:na u:do:da u:dlv:gv̋:’i,He felt *worried* when he heard that his father was sick.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1794,f416fa39660f,Sentence_for_entry_1789.wav,*ᎤᏪᏘ* ᎣᏏ ᎠᎦᎾᏬᎯᏍᏗᎢ ᎤᎭ.,*uwe̋:ti* o:sí aga:nawo:hisdi̋:’i ù:ha,He has an *old* heating stove.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1795,bb7e5bae598c,Sentence_for_entry_1789.wav,ᎤᏪᏘ ᎣᏏ ᎠᎦᎾᏬᎯᏍᏗᎢ ᎤᎭ.,uwe̋:ti o:sí aga:nawo:hisdi̋:’i ù:ha,He has an old heating stove.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1796,4dd6cde81c0d,Sentence_for_entry_1790.wav,ᎠᎩᏄᎸᏅ ᏗᎩᏐᎯᏍᏗ *ᎤᏪᏴᎢ* ᏍᏓᏱ ᎦᏃᎱᎩᏍᎬ ᎢᏳᏍᏗ.,à:ginu:lv́:hnv́: di:gi:sohísdi̋: *uwé:yv̋:’i* sdà:yi gano:hu:gí:sgv̋: iyű:sdi,I couldn’t cross the *river* because it was too swift.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1797,28e3639376f5,Sentence_for_entry_1790.wav,ᎠᎩᏄᎸᏅ ᏗᎩᏐᎯᏍᏗ ᎤᏪᏴᎢ ᏍᏓᏱ ᎦᏃᎱᎩᏍᎬ ᎢᏳᏍᏗ.,à:ginu:lv́:hnv́: di:gi:sohísdi̋: uwé:yv̋:’i sdà:yi gano:hu:gí:sgv̋: iyű:sdi,I couldn’t cross the river because it was too swift.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1798,87e8de53b915,Sentence_for_entry_1791.wav,ᎠᏏᎳᏛ ᏚᏢᏅ *ᏧᏬᏕᏫᏓ* ᏗᎿᏬ.,à:sǐ:lá’dv̋: dù:tlv́:nv́ *juwo:dě:hwi̋:da* di:hnawo,She hung the *damp* clothes on the line.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1799,b4f09b63efb4,Sentence_for_entry_1792.wav,*ᎤᏬᏗᎨ* ᏓᏆᎴᎳ ᎾᏘᏟ.,*uwǒ:díge̋* dagwalé:la nà:tli,There goes a *brown* car.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1800,ccf699e7fd9d,Sentence_for_entry_1793.wav,*ᎤᏬᏚᎯ* ᏓᏆᎴᎳ ᎠᏥᏁᎸ ᏚᏍᏆᏓ.,*uwo:dű:hi* dagwalé:la à:jì:ne:lv́ dù:sgwá’da,She was given a *pretty* car when she graduated.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1801,13ea847c361a,Sentence_for_entry_1794.wav,*ᎤᏬᎩᏟ* ᏧᏁᎶᏙᏗ ᎤᏚᎵᎭ.,*uwò:gíhli* ju:né:lhdohdi̋ ù:du:líha,He wants to play with *foam.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1802,5186c45cdc45,Sentence_for_entry_1795_01.wav,*ᎤᏬᎯᏳᏐ* ᏚᏳᎪᏛ ᎾᏛᏁᎲᎢ.,*uwo:hiyú:só:* dù:yu:kdv̋ nà:dv́:ne:hv̋:’i,*He’s always confident* that he’s doing the right thing.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1803,730ec3510f29,Sentence_for_entry_1795_02.wav,*ᏦᎯᏳᏎᏍᏗ.*,*jo:hiyú:sé:sdi*,*Have faith.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1804,f42ded1cb724,Sentence_for_entry_1796_01.wav,ᎭᏢ ᎢᏴ *ᏦᏞᏍᏗ?*,ha:dlv̋: iyv̋: *jǒ:hlê:sdi*,Where *will you be sitting?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1805,3c874ee89995,Sentence_for_entry_1796_02.wav,*ᎤᏬᏝᏍ* ᏗᏍᏓᏓᏅᏟ?,*ù:wǒ:hlás* disdada:hnv̋:tli,*Is* your brother *home?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1806,5ec2f3c609b8,Sentence_for_entry_1797.wav,*ᎤᏬᏝᎥᎢ* ᏓᏳᏕᏘᏅᎢ.,*ù:hwohtlá’v̋:’i* dayu:dé:tinv̌:’i,He dived from *a bluff.*,Cherokee Dictionary 1975 Durbin Feeling,Dennis Sixkiller,Cherokee National Treasure.
1807,36612782c7e1,Sentence_for_entry_1798.wav,*ᎤᏬᎵᏗ* ᎧᏃᎮᏢᏍᎦ ᎤᏛᏐᏅᎢ.,*uwő:hldi* kano:he:hlv̂:sga u:tvsohnv̋:’i,The old man is telling *funny* stories.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1808,ff7732470ff3,Sentence_for_entry_1799.wav,*ᎤᏬᏘᏓ* ᎠᎩᏥᏆᎸᏛᎢ.,*uwő:tida* à:ktsgwalv:tv̋:’i,My ankle is *swollen.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1809,26de12ca133b,Sentence_for_entry_1800.wav,*ᎤᏬᏰᏂ* ᎬᏗ ᎤᏲᎵᎸᎢ.,*uwò:ye̋:ni* gv̋hdi ù:yǒ:lî:lv̌:’i,He greeted him with *his hand.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1810,261e42ddf4e9,Sentence_for_entry_1800.wav,ᎤᏬᏰᏂ ᎬᏗ ᎤᏲᎵᎸᎢ.,uwò:ye̋:ni gv̋hdi ù:yǒ:lî:lv̌:’i,He greeted him with his hand.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1811,626789941857,Sentence_for_entry_1801.wav,ᎪᏍᏗ *ᎤᏭᏯᏘ* ᏥᎪᏩᏘᎭ.,go:hű:sdi *u:wű:yati* ji:gò:wahtiha,I see something *furry.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1812,94c1e014e584,Sentence_for_entry_1801.wav,ᎪᏍᏗ ᎤᏭᏯᏘ ᏥᎪᏩᏘᎭ.,go:hű:sdi u:wű:yati ji:gò:wahtiha,I see something furry.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1813,20ecc3bb54bf,Sentence_for_entry_1802.wav,ᎪᎱᏍᏗ *ᎤᏰᎸᏗ* ᏍᏓᏟᏃᎮᏗ ᎤᏚᎵᎭ.,go:hű:sdi *uye̋:lhdi* sdahlinohehdi̋: ù:du:li:ha,He wants to talk with you for some *reason.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1814,6c837c4370e7,Sentence_for_entry_1803.wav,*ᎤᏰᎶᎢᏍᏗ* ᎤᎴᏫᏍᏙᏔᏅ ᏓᏆᎴᎳ.,*u:ye:lô:’isdî* ù:le:hwisdohtánv: dagwalé:lâ,He stopped the car *suddenly.*,Cherokee Dictionary 1975 Durbin Feeling,Durbin Feeling,Cherokee National Treasure. Renowned Cherokee linguist.
1815,250b7c172357,Sentence_for_entry_1804.wav,*ᎤᏰᎸᎭ* ᎤᏓᏬᎥ ᎤᏪᏴᎢ.,*u:ye:lv:ha̋* u:dawó:’v́: ù:wé:yv̋:’i,He swam *naked* in the creek.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1816,0f3d5011d38e,Sentence_for_entry_1805.wav,ᎦᏙ *ᏥᏣᏰᏘᏍᎦ?*,gadò: *jijaye̋:tsga*,Why *are you laughing?*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1817,2f9a6d255bf9,Sentence_for_entry_1806.wav,ᎪᏍᏗ ᎠᎩᏍᎦᎵᏨ *ᎠᎩᏲᏕᎠ.*,go:hű:sdi à:ksgalhjv̋: *à:giyo:dé:’a*,*I’m itching* where something bit me.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1818,ca6dbd04640b,Sentence_for_entry_1807.wav,ᎠᎹᏱ ᎭᏫᏂ *ᎤᏲᎱᏎᎸ* ᏩᏥ.,amǎ:yi hawi̋:ni *u:yo:hǔ:sé:lv́* wǎ:ji,*He lost* his watch underwater.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1819,20a9e4067433,Sentence_for_entry_1808.wav,ᎦᏙ ᎢᎦᏓ *ᏧᏂᏲᎱᏒ* ᏥᏓᏂᏍᎦᎰ?,gadò: i:gá:da *ju:ni:yo:hu:sv̋:* jidà:ni:sgá:hő:,Why are some people afraid of *dead* people?,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1820,fbad7160b558,Sentence_for_entry_1809.wav,*ᎤᏲ* ᎦᏅᏅ ᎤᏲᏤᎸ ᏔᎵ ᏗᎦᏆᏘ.,*uyő* ganv:hnv̋ ù:yó:che:lv́ tá’li diga̋:gwati,His bicycle broke down on a *bad* road.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1821,305a7d3f9d98,Sentence_for_entry_1810_01.wav,ᎤᎸᏌᏗ *ᎤᏲᏨ* ᎫᏖᎠ.,u:lv̋:sa’di *u:yo:jv̋:* gu:té:’a,He’s picking up a *broken* glass.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1822,3f4677f02b5f,Sentence_for_entry_1810_02.wav,ᎤᏙᎯᏳ *ᎤᏲᏨ* ᎠᏲᏟ ᎤᏪᎧᎭ.,u:do:híyű *u:yo:jv̋:* ayő:hli ù:we:kahâ,She has a very *spoiled* child.,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
1823,d40e55a32243,Sentence_for_entry_1811.wav,Ꮭ ᏯᏆᎵᏍᏓᏴᏁ ᏑᎾᎴ‚ ᏃᏊᏅ *ᎠᎩᏲᏏᎭ.*,hlá yagwálsdà:yv:hné: suná:le̋ nǒ:gwú:hnv́ *à:giyó:si:ha*,I didn’t eat this morning and now *I’m hungry.*,Cherokee Dictionary 1975 Durbin Feeling,Anna Sixkiller,Cherokee National Treasure.
